Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.25539662869496,0.024688954001222,STM3646,STM4108,STM2285,STM3526,STM0322,STM4567,STM4326,STM1511,STM1885,STM3529,STM1135,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,,,,,,,,,,,,,,,,,,,,,
22,0.255833774092271,0.0266926148383273,STM3646,STM4108,STM2285,STM3526,STM4326,STM1885,STM3709,STM3529,STM1135,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM1124,STM3708,,,,,,,,,,,,,,,,,,,,
22,0.254974030867529,0.024646447190647,STM4108,STM2285,STM3526,STM1290,STM4567,STM4326,STM1511,STM1884,STM0321,STM3529,STM1620,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM3248,STM0519,,,,,,,,,,,,,,,,,,,,
22,0.255855627186574,0.0266776612422281,STM3646,STM4108,STM2285,STM3526,STM4567,STM4326,STM1885,STM3709,STM3529,STM1135,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM1124,STM3708,,,,,,,,,,,,,,,,,,,,
23,0.25434889809031,0.0251457270241993,STM3646,STM2285,STM3526,STM4567,STM4326,STM1511,STM1884,STM2952,STM0321,STM0840,STM0842,STM1135,STM4183,STM0369,STM1448,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM0977,,,,,,,,,,,,,,,,,,,
23,0.254967987786833,0.0247065588459176,STM3646,STM4108,STM2285,STM3526,STM4326,STM1511,STM2952,STM0321,STM3529,STM1135,STM3542,STM4485,STM4183,STM1448,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM0977,,,,,,,,,,,,,,,,,,,
23,0.254989693215739,0.0246914867328089,STM3646,STM4108,STM2285,STM3526,STM0322,STM0169,STM4567,STM0861,STM4326,STM1511,STM2952,STM3529,STM1135,STM4183,STM1448,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM0977,,,,,,,,,,,,,,,,,,,
24,0.231846274398385,0.0407705566281165,STM3646,STM2285,STM3526,STM0322,STM4567,STM4326,STM1511,STM2952,STM3068,STM2141,STM1135,STM3542,STM4485,STM4183,STM0370,STM1448,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM0977,,,,,,,,,,,,,,,,,,
24,0.23810028328851,0.0326248874324079,STM1749,STM2463,STM4108,STM2285,STM3526,STM0322,STM4570,STM4326,STM1884,STM2947,STM3709,STM3529,STM1620,STM0369,STM1448,STM3069,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.23811894561438,0.0326116310437165,STM1749,STM2463,STM4108,STM2285,STM3526,STM0322,STM1290,STM4326,STM1884,STM2947,STM3709,STM3529,STM1620,STM0491,STM0369,STM1448,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.23859456428475,0.0325964280250032,STM3646,STM1749,STM2463,STM2285,STM3526,STM0322,STM4570,STM4326,STM1884,STM0840,STM0842,STM2947,STM3709,STM1135,STM0370,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.238591810653115,0.0325896779600477,STM3646,STM1749,STM2463,STM4108,STM2285,STM3526,STM1290,STM4570,STM4326,STM1885,STM0321,STM2947,STM3709,STM3529,STM1135,STM0368,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.238610550113491,0.0325763914378656,STM3646,STM1749,STM2463,STM4108,STM2285,STM3526,STM4326,STM1884,STM0321,STM2947,STM3709,STM3529,STM1135,STM0491,STM0368,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.255216653981342,0.0248137297299474,STM3646,STM4108,STM2285,STM3526,STM0322,STM1290,STM0169,STM0861,STM4570,STM4326,STM3709,STM3529,STM1135,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM0218,STM3708,,,,,,,,,,,,,,,,,,
24,0.254989693215753,0.0246914867347321,STM3646,STM2927,STM4108,STM2285,STM3526,STM4326,STM1511,STM1884,STM2952,STM0321,STM3529,STM1135,STM4183,STM1448,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM2332,STM0977,STM4559_S,,,,,,,,,,,,,,,,,,
24,0.239827496891329,0.00931160943103834,STM3646,STM0158,STM1463,STM1749,STM2463,STM4108,STM2285,STM3526,STM0322,STM4326,STM1511,STM1885,STM2947,STM3529,STM1135,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.240484819031186,0.00880476581546099,STM3646,STM1749,STM2463,STM2285,STM3526,STM4326,STM1511,STM1885,STM0840,STM0842,STM2947,STM1135,STM0370,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM1124,STM3708,,,,,,,,,,,,,,,,,,
24,0.240486403157194,0.00877456098203529,STM3646,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM1511,STM1884,STM0840,STM0842,STM2947,STM1135,STM0491,STM0370,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1124,STM3708,,,,,,,,,,,,,,,,,,
24,0.254327731715947,0.0251046504002328,STM0158,STM2285,STM3526,STM0322,STM4567,STM4326,STM1511,STM1885,STM2952,STM0840,STM0842,STM1620,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM4578,STM2338,STM2466,STM3248,STM0519,,,,,,,,,,,,,,,,,,
24,0.238121688341921,0.0326183679813396,STM1463,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM1885,STM0321,STM0840,STM0842,STM2947,STM3709,STM1620,STM0368,STM1448,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.238613304177686,0.0325831418755609,STM3646,STM0158,STM1749,STM2463,STM2285,STM3526,STM0322,STM4326,STM1885,STM0840,STM0842,STM2947,STM3709,STM1135,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.238613304177686,0.0325831418755609,STM3646,STM1749,STM2463,STM2285,STM3526,STM4326,STM1885,STM0321,STM0840,STM0842,STM2947,STM3709,STM1135,STM0369,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.238629292517773,0.0325631028307186,STM3646,STM0158,STM1749,STM2463,STM4108,STM2285,STM3526,STM0322,STM1290,STM4567,STM4326,STM1884,STM2947,STM3709,STM3529,STM1135,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
24,0.254327445040005,0.0251606230716982,STM3646,STM2285,STM3526,STM4326,STM1885,STM2952,STM0321,STM0840,STM0842,STM3709,STM1135,STM4183,STM0370,STM1448,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM0977,STM3708,,,,,,,,,,,,,,,,,,
25,0.187484339353855,0.0685856905212835,STM1749,STM2463,STM2285,STM3526,STM0322,STM1290,STM0169,STM4567,STM0861,STM4326,STM2947,STM3709,STM3068,STM2141,STM1620,STM0368,STM1448,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,
25,0.232322768436759,0.0424834965649662,STM0158,STM4482,STM2285,STM3526,STM3512,STM3541,STM4326,STM1511,STM1620,STM1448,STM1326,STM4062,STM3069,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM3248,STM0519,STM1124,,,,,,,,,,,,,,,,,
25,0.234584750030747,0.0391263000289289,STM3646,STM2285,STM3526,STM0322,STM1290,STM4570,STM4326,STM3709,STM3068,STM2141,STM1135,STM3542,STM4485,STM0368,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM3968,STM3708,,,,,,,,,,,,,,,,,
25,0.223722242526956,0.0333638879379324,STM1749,STM2463,STM4108,STM2285,STM3526,STM1290,STM4326,STM1884,STM2947,STM3709,STM3529,STM1620,STM0491,STM0974,STM1448,STM0518,STM4184,STM4484,STM0542,STM2317,STM3179,STM1480,STM4126,STM1124,STM3708,,,,,,,,,,,,,,,,,
25,0.238629292517768,0.032563102829885,STM3646,STM1749,STM2463,STM4108,STM2285,STM3526,STM0169,STM4567,STM0861,STM4326,STM0321,STM2947,STM3709,STM3529,STM1135,STM0369,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,
25,0.254890702702572,0.0270118534399946,STM2285,STM3526,STM4567,STM4326,STM0840,STM0842,STM3709,STM1620,STM3542,STM4485,STM0370,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM3248,STM0519,STM1124,STM3708,,,,,,,,,,,,,,,,,
25,0.254946902991474,0.0246652905367996,STM4482,STM4108,STM2285,STM3526,STM0322,STM3512,STM3541,STM4568,STM4570,STM4326,STM3709,STM3529,STM1620,STM1448,STM3069,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM3708,,,,,,,,,,,,,,,,,
25,0.23806725392779,0.0140802928193239,STM3646,STM1749,STM2463,STM2285,STM3526,STM0322,STM4567,STM4326,STM1884,STM2952,STM0840,STM0842,STM2947,STM3709,STM1135,STM4183,STM0370,STM1448,STM4484,STM2317,STM3179,STM1480,STM4126,STM0977,STM3708,,,,,,,,,,,,,,,,,
25,0.238691451126705,0.0136021094758792,STM3646,STM1749,STM2463,STM4108,STM2285,STM3526,STM4326,STM1884,STM2952,STM2947,STM3709,STM3529,STM1135,STM4183,STM0491,STM0369,STM1448,STM3062,STM4484,STM2317,STM3179,STM1480,STM4126,STM1124,STM3708,,,,,,,,,,,,,,,,,
