Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,0.121545355434211,0,YHR104W,YDR368W,YGR282C,YOL086C,YLR300W,YGL184C,YDR261C,YDL168W,YOR190W,YNL247W,YMR303C,YGR155W,YGL256W,YBR145W,YBR068C,YMR083W,YMR318C,YBR036C,YDR046C,YBR069C,YMR170C,YMR169C,YPL061W,YLR245C,YNR012W,YIR029W,YHR123W,YNL130C,YPR159W,YGR143W,YGR247W,YHR043C,YHR044C,YIR027C,YIR028W,YJR152W,YLR201C,YNR057C,YHR144C,YBR208C,YNR058W,YDR035W,YPL274W,YNL003C,YDR242W,YJL221C,YMR293C,YBR265W,YML035C,YJL070C,YJR025C,YBR284W,YER175C,YGR087C,YFL053W,YML070W,YDR305C,YLR044C,YML086C,YBR149W,YPL111W,YLR134W,YDR380W,YDR341C,YHR091C,YDL080C,YNL256W,YNL270C,YHR037W,YEL063C,YBR293W,YDL210W,YNR056C,YBR034C,YDR321W,YLR172C,YLR155C,YMR009W,YLR160C,YGR019W,YLR158C,YLR157C,YOR374W,YER073W,YDL100C,YHR019C,YMR013C,YOR348C,YCR024C,YDR508C,YJR001W,YNL101W,YIL160C,YKL146W,YMR207C,YPR021C,YFL017C,YLR027C,YEL058W,YLL018C,YPL104W,YFL055W,YER119C,YMR226C,YPR128C,YDR530C,YOR126C,YCL050C,YER005W,YGL008C,YGL205W,YPL036W,YKL152C,YHR063C,YKL192C,YCR036W,YMR054W,YJR057W,YPR002W,YLR209C,YBR252W,YHR068W,YEL071W,YBR093C,YAR071W,YDL174C,YDL178W,YKL217W,YPL148C,YKR009C,YAL054C,YNL141W,YOR270C,YMR289W,YNR033W,YJR153W,YCR048W,YER056C,YER060W,YGL186C,YDL141W,YKL140W,YLL012W,YIL124W,YAL060W,YLR020C,YGR065C,YIL013C,YER170W,YGR286C,YOL052C,YOR011W,YBR184W,YJL005W,YMR015C,YNR019W,YKL150W,YIL043C,YLR189C,YDR400W,YAL022C,YDR441C,YDR147W,YKL188C,YML022W,YLR056W,YBR041W,YMR202W,YER015W,YGR088W,YDR256C,YIL009W,YOR317W,YKR066C,YMR246W,YIL134W,YCL004W,YPL087W,YFL030W,YBR183W,YDR297W,YKL008C,YLR303W,YHL003C,YJL196C,YMR272C,YGR202C,YLR372W,YGL077C,YDR148C,YLR133W,YLR377C,YDR481C,YLR307W,YDR232W,YLR308W,YJL155C,YBR038W,YNL192W,YOR176W,YOR388C,YBR023C,YBR291C,YLR089C,YDL142C,YPL276W,YLR151C,YPL275W,YOR335C,YHR002W,YDR044W,YPL265W,YOR100C,YJL060W,YBR132C,YBL013W,YCL025C,YML042W,YKR039W,YDL045C,YAR035W,YOL020W,YER024W,YLR011W,YPR062W,YJR051W,YPR001W,YOR120W,YCR005C,YPL069C,YEL069C,YDR342C,YLL043W,YPL189W,YBR192W,YGL084C,YOL156W,YHR096C,YNR072W,YJR158W,YHL032C,YDR272W,YDR345C,YOR040W,YFL011W,YHR092C,YHR094C,YPR081C,YBR121C,YJL219W,YDL245C,YJL214W,YDR343C,YMR011W,YER183C,YBR084W,YPL110C,YDR513W,YBR205W,YJL139C,YPL053C,YDR098C,YER174C,YDR483W,YOR099W,YKR061W,YCL035C,YAL012W,YPL059W,YBR199W,YNL029C,YCR098C,YBR244W,YIR037W,YKL026C,YDR135C,YOR222W,YPL134C,YJL212C,YIL145C,YIL053W,YOL049W,YER062C,YOR323C,YLR299W,YGR267C,YBR020W,YNR008W,YDL198C,YBR018C,YGL248W,YDL238C,YOR360C,YDR399W,YDR536W,YNR041C,YBR035C,YDL182W,YGR147C,YDL040C,YDL131W,YKR093W,YPL273W,YGR007W,YLL062C,YER141W,YIL107C,YOL136C,YEL011W,YMR189W,YPL172C,YPL214C,YGL253W,YFR053C,YGL225W,YKL104C,YMR085W,YMR084W,YPR033C,YBR263W,YPR184W,YGR191W,YLR060W,YMR088C,YIL099W,YPR160W,YPR047W,YCL069W,YKL212W,YNL106C,YLR231C,YOR109W,YDL205C,YFR019W,YOL065C,YIL002C,YPL268W,YOR168W,YDR208W,YLR195C,YOL055C,YKL203C,YJR066W,YPL258C,YDR300C,YLR240W,YJL101C,YMR250W,YPR121W,YNL267W,YLR305C,YDL215C,YNL277W,YOR375C,YAL062W,YNL037C,YGL245W,YOL011W,YOL033W,YDL066W,YMR006C,YNL009W,YMR008C,YER065C,YML059C,YKR031C,YOR143C,YHR208W,YOR163W,YHR106W,YDR017C,YBL076C,YDR531W,YPL040C,YCR028C,YMR020W,YMR267W,YGL040C,YBR001C,YKR097W,YDR001C,YBR166C,YPR026W,YJR078W,YOL103W,YDR497C,YER019W,YKL004W,YER014W,YBR003W,YOL097C,YDR268W,YDR403W,YGR185C,YGR244C,YPL097W,YDL103C,YLR142W,YBR019C,YHR020W,YBL098W,YER087W,YPL244C,YIR032C,YOL151W,YCR075C,YPL160W,YKR069W,YOR278W,YGR170W,YDR047W,YHR128W,YLR382C,YML004C,YBR021W,YHL016C,YDR294C,YBL042C,YJR019C,YGR094W,YOR273C,YPR140W,YJR133W,YLL028W,YGR194C,YDR037W,YKL174C,YNL073W,YLR070C,YML054C,YGL063W,YDR236C,YPL212C,YNL117W,YIR031C,YJL216C,YBR299W,YFL001W,YGR287C,YIL066C,YGR292W,YNL292W,YER060W_A,YER070W,YIL172C,YGR289C,YNL129W,YJL121C,YDL247W,YJR160C,YBR298C,YLR348C,YML008C,YPR006C,YKR053C,YJL134W,YJR159W,YBR058C_A,YIL167W,YDL078C,YCL064C,YDR023W,YJR130C,YHR011W,YJL068C,YBR213W,YOR171C,YGR264C,YLR260W,YPL092W,YGR171C,YGR055W,YPR069C,YLR146C,YHL036W,YPR156C,YGR138C,YDR315C,YBR006W,YDR173C,YJL045W,YKL148C,YDR072C,YJR095W,YLL061W,YIL162W,YBR176W,YLR017W,YMR313C,YDR058C,YKR080W,YLR354C,YGR043C,YLL057C,YLL048C,YOR241W,YGR260W,YMR113W,YGL067W,YKL132C,YDR453C,YBL064C,YML120C,YIL010W,YPL188W,YLR109W,YJR049C,YBR092C,YEL041W,YGR096W,YHR074W,YLR237W,YOR071C,YOR209C,YOR192C,YLR138W,YEL042W,YEL046C,YER086W,YBR180W,YIL078W,YDR402C,YKL194C,YDR384C,YGR010W,YLR328W,YGL037C,YFR047C,YLR285W,YOR155C,YGL224C,YJL126W,YIL164C,YLR351C,YOR377W,YGR177C,YKL184W
