Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.177761040974525,0.0517951233139598,TM0066
1,0.175625428824787,0.051172859323803,TM1154
1,0.175625428824787,0.051172859323803,TM1155
1,0.177761040974481,0.05179512331394,TM0428
