Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,
9,0.0907284098992875,0.0997167306780221,BSU24170,BSU13110,BSU15350,BSU06510,BSU19370,BSU40190,BSU24140,BSU03910,BSU37660,,,,,
9,0.092275319466177,0.074274065362444,BSU24170,BSU13110,BSU29470,BSU15350,BSU11670,BSU19370,BSU40190,BSU24120,BSU03910,,,,,
9,0.0907284098992875,0.0997167302494392,BSU24170,BSU13110,BSU04470,BSU15350,BSU06510,BSU07570,BSU40190,BSU28430,BSU37660,,,,,
9,0.0922484334947863,0.0744175166566243,BSU24170,BSU13110,BSU15350,BSU19370,BSU40190,BSU00680,BSU24120,BSU03910,BSU37660,,,,,
9,0.0922509296636156,0.0744042128057644,BSU24170,BSU13110,BSU15350,BSU19370,BSU32410,BSU40190,BSU03910,BSU28430,BSU37660,,,,,
9,0.092250929623717,0.0744042020410171,BSU24170,BSU13110,BSU29470,BSU15350,BSU19370,BSU32410,BSU40190,BSU24140,BSU03910,,,,,
9,0.0907284098992875,0.0997167306780221,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU19370,BSU40190,BSU24140,BSU03910,,,,,
9,0.0922484335017249,0.0744174993378183,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU07570,BSU40190,BSU00680,BSU28430,,,,,
9,0.0907284098611236,0.0997167159233948,BSU24170,BSU13110,BSU15350,BSU06510,BSU19370,BSU40190,BSU39760,BSU03910,BSU37660,,,,,
9,0.092250929623717,0.0744042020410171,BSU24170,BSU13110,BSU15350,BSU19370,BSU32410,BSU40190,BSU24140,BSU03910,BSU37660,,,,,
9,0.0922484335017249,0.0744174993378183,BSU24170,BSU13110,BSU04470,BSU15350,BSU07570,BSU40190,BSU00680,BSU28430,BSU37660,,,,,
9,0.092250929623717,0.0744042020410171,BSU24170,BSU13110,BSU29470,BSU15350,BSU19370,BSU32410,BSU40190,BSU24130,BSU03910,,,,,
9,0.0922509296638324,0.0744042128352015,BSU24170,BSU13110,BSU15350,BSU19370,BSU32410,BSU40190,BSU39760,BSU03910,BSU37660,,,,,
9,0.0922753194661769,0.0742740648930052,BSU24170,BSU13110,BSU15350,BSU11670,BSU19370,BSU40190,BSU39760,BSU03910,BSU37660,,,,,
9,0.0922509296638324,0.0744042128352015,BSU24170,BSU13110,BSU29470,BSU15350,BSU19370,BSU32410,BSU40190,BSU39760,BSU03910,,,,,
9,0.0907284098992875,0.0997167306780221,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU19370,BSU40190,BSU24120,BSU03910,,,,,
9,0.0922484334947863,0.0744175166566243,BSU24170,BSU13110,BSU15350,BSU19370,BSU40190,BSU00680,BSU24140,BSU03910,BSU37660,,,,,
9,0.0922753194522992,0.0742740576461925,BSU24170,BSU13110,BSU04470,BSU15350,BSU11670,BSU07570,BSU40190,BSU28430,BSU37660,,,,,
9,0.092250929623717,0.0744042020410171,BSU24170,BSU13110,BSU15350,BSU19370,BSU32410,BSU40190,BSU24120,BSU03910,BSU37660,,,,,
9,0.0907284098992875,0.0997167302494392,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU06510,BSU07570,BSU40190,BSU28430,,,,,
9,0.0922484334947863,0.0744175166566243,BSU24170,BSU13110,BSU29470,BSU15350,BSU19370,BSU40190,BSU00680,BSU24120,BSU03910,,,,,
9,0.0907284098992875,0.0997167306780221,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU19370,BSU40190,BSU24130,BSU03910,,,,,
