Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,
2,0.349243166246412,0.0507216153013132,PHATRDRAFT_23908,PHATRDRAFT_23913,,,,,,
2,0.34924316624643,0.0507216153012564,PHATRDRAFT_23908,PHATRDRAFT_42245,,,,,,
2,0.349243166246376,0.0507216153011711,PHATRDRAFT_23908,PHATRDRAFT_20310,,,,,,
4,0.353757160153347,0.0286290650111896,Phatr3_EG02215,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_42245,,,,
4,0.353757160153361,0.0286290650111831,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_23913,PHATRDRAFT_42245,,,,
4,0.353757160153361,0.0286290650111892,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,PHATRDRAFT_46728,,,,
4,0.353757160153361,0.0286290650111835,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_42245,PHATRDRAFT_44384,,,,
4,0.358978175383342,0.00307618569534288,PHATRDRAFT_54219,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_23913,,,,
4,0.358978175383463,0.00307618569534392,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_44384,,,,
5,0.358740820628694,0.00423785581863417,PHATRDRAFT_13643,PHATRDRAFT_23908,PHATRDRAFT_42015,PHATRDRAFT_28191,PHATRDRAFT_18064,,,
5,0.35897817538347,0.00307618569536473,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_20310,Phatr3_EG02101,PHATRDRAFT_23365,,,
5,0.35897817538345,0.00307618569534381,PHATRDRAFT_20183,PHATRDRAFT_29016,PHATRDRAFT_859,PHATRDRAFT_20310,PHATRDRAFT_23365,,,
6,0.358978175383463,0.00307618569534392,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_44384,,
6,0.358978175383454,0.00307618569534384,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_44384,PHATRDRAFT_22019,,
6,0.358978175383452,0.00307618569534383,PHATRDRAFT_13643,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_20310,PHATRDRAFT_25572,PHATRDRAFT_44384,,
7,0.353757160153361,0.0286290650112,PHATRDRAFT_55192,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_25572,PHATRDRAFT_36390,
8,0.353757160153472,0.0286290650112213,PHATRDRAFT_45947,PHATRDRAFT_49112,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_29016,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_22019
