Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.103189842145593,0.00667927210662621,TM0273,TM0211,TM0545,
3,0.103189842145593,0.00667927210662621,TM0273,TM0211,TM0546,
4,0.103198749396619,0.00668851734481413,TM0209,TM0289,TM0211,TM0545
4,0.103198749396619,0.00668851734481413,TM0209,TM0289,TM0211,TM0546
