Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,
4,0.164294839046368,4.35537981134978,YGR087C,YLR044C,YLR134W,YJL121C,,,,
5,0.164534006971022,4.34056698153264,YGR087C,YLR044C,YLR134W,YOR375C,YAL062W,,,
8,0.16992780342238,3.95510422592521,YGR087C,YLR044C,YLR134W,YOR348C,YPL265W,YCL025C,YKR039W,YOL020W
