Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.19341498231733,0.619919195199382,TM1154
1,0.19341498231733,0.619919195199382,TM0066
1,0.19341498231733,0.619919195199382,TM1155
1,0.193414982317418,0.619919195199959,TM0428
