Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
5,0.598894168762238,2.74246843085073,b2029,b1479,b2463,b1676,b1854,,
5,0.598894168762238,2.74246843085073,b1852,b1479,b2463,b1676,b1854,,
5,0.598894168762238,2.74246843085073,b1479,b2463,b0767,b1676,b1854,,
5,0.571877670007777,0.0344556296179697,b2029,b3236,b1676,b1854,b0721,,
5,0.571877670007777,0.0344556296179697,b1852,b3236,b1676,b1854,b0721,,
5,0.571877670007777,0.0344556296179697,b3236,b0767,b1676,b1854,b0721,,
6,0.48392450160684,0.0291564512218141,b2029,b4015,b3236,b1676,b1854,b0729,
6,0.48392450160684,0.0291564512218141,b0727,b2029,b4015,b3236,b1676,b1854,
6,0.48392450160684,0.0291564512218141,b1852,b4015,b3236,b1676,b1854,b0729,
6,0.48392450160684,0.0291564512218141,b0727,b1852,b4015,b3236,b1676,b1854,
6,0.48392450160684,0.0291564512218141,b4015,b3236,b0767,b1676,b1854,b0729,
6,0.48392450160684,0.0291564512218141,b0727,b4015,b3236,b0767,b1676,b1854,
6,0.706065075390019,1.71229037880945,b1479,b2463,b1603,b3962,b1676,b1854,
7,0.571877670007777,0.0344556296179697,b1611,b4122,b1612,b3236,b0767,b1676,b1854
7,0.571877670007777,0.0344556296179697,b1611,b4122,b1612,b1852,b3236,b1676,b1854
7,0.48392450160684,0.0291564512218141,b4014,b2976,b3236,b0767,b1676,b1854,b0729
7,0.48392450160684,0.0291564512218141,b0727,b2029,b4014,b2976,b3236,b1676,b1854
7,0.48392450160684,0.0291564512218141,b0727,b4014,b2976,b3236,b0767,b1676,b1854
7,0.48392450160684,0.0291564512218141,b1852,b4014,b2976,b3236,b1676,b1854,b0729
7,0.48392450160684,0.0291564512218141,b2029,b4014,b2976,b3236,b1676,b1854,b0729
7,0.48392450160684,0.0291564512218141,b0727,b1852,b4014,b2976,b3236,b1676,b1854
7,0.571877670007777,0.0344556296179697,b1611,b4122,b1612,b2029,b3236,b1676,b1854
