Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
4,0.37510809711975,0.257699637828674,STM1290,STM2081,STM0007,STM2473,,,,,
4,0.37510809711975,0.257699637828674,STM2081,STM3069,STM0007,STM2473,,,,,
5,0.370270597329236,0.254376270635108,STM2952,STM2081,STM4578,STM0007,STM2473,,,,
5,0.370270597329236,0.254376270635108,STM2952,STM2081,STM3062,STM0007,STM2473,,,,
5,0.32772043623168,0.225144267412072,STM2952,STM2081,STM2317,STM0007,STM2473,,,,
6,0.354763428172664,0.243722829921822,STM1886,STM3542,STM4485,STM3069,STM0007,STM2473,,,
6,0.354763428172664,0.243722829921822,STM3542,STM4485,STM3069,STM0785,STM0007,STM2473,,,
6,0.354763428172664,0.243722829921822,STM1290,STM3542,STM4485,STM0785,STM0007,STM2473,,,
6,0.354763428172664,0.243722829921822,STM1886,STM1290,STM3542,STM4485,STM0007,STM2473,,,
6,0.354763428172664,0.243722829919078,STM1886,STM0169,STM0861,STM3069,STM0007,STM2473,,,
6,0.354763428172664,0.243722829919078,STM0169,STM0861,STM3069,STM0785,STM0007,STM2473,,,
6,0.354763428172664,0.243722829919078,STM1290,STM0169,STM0861,STM0785,STM0007,STM2473,,,
6,0.354763428172664,0.243722829919078,STM1886,STM1290,STM0169,STM0861,STM0007,STM2473,,,
7,0.370270597329232,0.254376270634214,STM2081,STM0772,STM4585,STM3704,STM4578,STM0007,STM2473,,
7,0.354763428172668,0.243722829926378,STM4482,STM3512,STM3541,STM3069,STM0785,STM0007,STM2473,,
7,0.354763428172668,0.243722829926378,STM4482,STM1290,STM3512,STM3541,STM0785,STM0007,STM2473,,
7,0.354763428172668,0.243722829926378,STM4482,STM1886,STM3512,STM3541,STM3069,STM0007,STM2473,,
7,0.345444609500232,0.237320792176735,STM0169,STM0861,STM2952,STM0785,STM4578,STM0007,STM2473,,
7,0.345444609500226,0.237320792162894,STM2952,STM3542,STM4485,STM0785,STM4578,STM0007,STM2473,,
7,0.345444609500226,0.237320792162894,STM1886,STM2952,STM3542,STM4485,STM3062,STM0007,STM2473,,
7,0.327720436231677,0.225144267430789,STM2081,STM0772,STM4585,STM3704,STM2317,STM0007,STM2473,,
7,0.306860016082486,0.210813137908595,STM1886,STM2952,STM3542,STM4485,STM2317,STM0007,STM2473,,
7,0.306860016082486,0.210813137908595,STM2952,STM3542,STM4485,STM0785,STM2317,STM0007,STM2473,,
7,0.345444609500232,0.237320792176735,STM1886,STM0169,STM0861,STM2952,STM4578,STM0007,STM2473,,
8,0.345444609500226,0.237320792170299,STM4482,STM1886,STM3512,STM3541,STM2952,STM4578,STM0007,STM2473,
8,0.306860016082494,0.210813137908357,STM4482,STM3512,STM3541,STM2952,STM0785,STM2317,STM0007,STM2473,
9,0.345444609500227,0.237320792171269,STM1886,STM0169,STM0861,STM0772,STM4585,STM3704,STM4578,STM0007,STM2473
