Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
4,0.404116328926445,6.92901898740571,b0727,b2463,b1603,b0767,,,,,
4,0.404116328926445,6.92901898740571,b0727,b1852,b2463,b1603,,,,,
4,0.404116328926445,6.92901898740571,b0727,b2029,b2463,b1603,,,,,
4,0.404116328926445,6.92901898740571,b1852,b2463,b1603,b0729,,,,,
4,0.404116328926445,6.92901898740571,b2463,b1603,b0767,b0729,,,,,
4,0.404116328926445,6.92901898740571,b2029,b2463,b1603,b0729,,,,,
5,0.404116328926445,6.92901898740571,b0727,b2029,b4015,b3236,b1603,,,,
5,0.404116328926445,6.92901898740571,b2029,b4015,b3236,b1603,b0729,,,,
5,0.404116328926445,6.92901898740571,b0727,b1852,b4015,b3236,b1603,,,,
5,0.404116328926445,6.92901898740571,b4015,b3236,b1603,b0767,b0729,,,,
5,0.404116328926445,6.92901898740571,b1852,b4015,b3236,b1603,b0729,,,,
5,0.404116328926445,6.92901898740571,b0727,b4015,b3236,b1603,b0767,,,,
5,0.485888109019966,6.30761478753002,b4015,b0767,b2297,b2458,b0729,,,,
5,0.485888109019966,6.30761478753002,b0727,b1852,b4015,b2297,b2458,,,,
5,0.485888109019966,6.30761478753002,b2029,b4015,b2297,b2458,b0729,,,,
5,0.485888109019966,6.30761478753002,b0727,b2029,b4015,b2297,b2458,,,,
5,0.485888109019966,6.30761478753002,b1852,b4015,b2297,b2458,b0729,,,,
5,0.709526502782128,2.39434743369778,b2029,b1479,b2463,b3403,b0729,,,,
5,0.709526502782128,2.39434743369778,b1852,b1479,b2463,b3403,b0729,,,,
5,0.709526502782128,2.39434743369777,b0727,b1479,b2463,b0767,b3403,,,,
5,0.485888109019966,6.30761478753002,b0727,b4015,b0767,b2297,b2458,,,,
5,0.709526502782128,2.39434743369777,b0727,b1852,b1479,b2463,b3403,,,,
5,0.709526502782128,2.39434743369777,b0727,b2029,b1479,b2463,b3403,,,,
5,0.709526502782128,2.39434743369778,b1479,b2463,b0767,b3403,b0729,,,,
