Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.117292901277763,0.00429994546542339,PHATRDRAFT_26934,PHATRDRAFT_34010,PHATRDRAFT_800,PHATRDRAFT_12902,PHATRDRAFT_54219,PHATRDRAFT_16571,PHATRDRAFT_26290,PHATRDRAFT_55126,PHATRDRAFT_49372,PHATRDRAFT_22404,PHATRDRAFT_3046,PHATRDRAFT_40430,PHATRDRAFT_draft1572,PHATRDRAFT_31906,PHATRDRAFT_28191,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_50097,PHATRDRAFT_54493,PHATRDRAFT_43194,PHATRDRAFT_44546,PHATRDRAFT_11273,PHATRDRAFT_1784,PHATRDRAFT_35566,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_39772,PHATRDRAFT_19901,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_28181,PHATRDRAFT_12452,Phatr3_EG02611,PHATRDRAFT_15536,,,,,
36,0.355038339462384,0.00745289048416085,PHATRDRAFT_26934,PHATRDRAFT_27726,PHATRDRAFT_13987,PHATRDRAFT_draft877,PHATRDRAFT_800,PHATRDRAFT_16571,Phatr3_EG02232,PHATRDRAFT_49601,PHATRDRAFT_26290,PHATRDRAFT_55126,PHATRDRAFT_22404,Phatr3_EG02269,PHATRDRAFT_38509,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_19708,PHATRDRAFT_28797,PHATRDRAFT_43194,PHATRDRAFT_44546,PHATRDRAFT_11273,PHATRDRAFT_1784,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_21970,PHATRDRAFT_22117,PHATRDRAFT_19901,PHATRDRAFT_54355,PHATRDRAFT_15777,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_49505,PHATRDRAFT_12452,Phatr3_EG02611,,,,,
37,0.347260985481694,0.0201409584115304,PHATRDRAFT_26934,PHATRDRAFT_27726,PHATRDRAFT_13987,PHATRDRAFT_draft877,PHATRDRAFT_800,PHATRDRAFT_16571,PHATRDRAFT_26290,PHATRDRAFT_55126,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_22404,Phatr3_EG02269,PHATRDRAFT_29016,PHATRDRAFT_38509,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_47090,Phatr3_EG02042,PHATRDRAFT_36906,PHATRDRAFT_44546,PHATRDRAFT_11273,PHATRDRAFT_1784,PHATRDRAFT_35566,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_21970,PHATRDRAFT_42245,PHATRDRAFT_15777,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_49505,PHATRDRAFT_12452,Phatr3_EG02611,,,,
37,0.117292901277761,0.00429994547854535,PHATRDRAFT_draft870,PHATRDRAFT_23871,PHATRDRAFT_34010,PHATRDRAFT_800,PHATRDRAFT_16571,PHATRDRAFT_55192,PHATRDRAFT_55126,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_48983,PHATRDRAFT_22404,PHATRDRAFT_3046,PHATRDRAFT_34120,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_38509,PHATRDRAFT_draft1572,PHATRDRAFT_31906,PHATRDRAFT_19708,PHATRDRAFT_54493,PHATRDRAFT_43194,PHATRDRAFT_11319,PHATRDRAFT_44546,PHATRDRAFT_11273,PHATRDRAFT_1784,PHATRDRAFT_35566,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_21970,PHATRDRAFT_19901,PHATRDRAFT_15777,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_12452,Phatr3_EG02611,,,,
37,0.117943204956362,0.00107114631913722,PHATRDRAFT_27726,PHATRDRAFT_34010,PHATRDRAFT_800,PHATRDRAFT_16571,PHATRDRAFT_55192,PHATRDRAFT_3969,PHATRDRAFT_55126,PHATRDRAFT_22404,PHATRDRAFT_3046,PHATRDRAFT_45017,PHATRDRAFT_40430,PHATRDRAFT_14762,PHATRDRAFT_38509,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_50742,PHATRDRAFT_54493,PHATRDRAFT_28797,PHATRDRAFT_43194,PHATRDRAFT_44546,PHATRDRAFT_11273,PHATRDRAFT_1784,PHATRDRAFT_35566,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_21970,PHATRDRAFT_49073,PHATRDRAFT_19901,PHATRDRAFT_31436,PHATRDRAFT_15777,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_12452,Phatr3_EG02611,,,,
37,0.117943204956346,0.00107114631935869,PHATRDRAFT_26934,PHATRDRAFT_27726,PHATRDRAFT_draft870,PHATRDRAFT_23871,PHATRDRAFT_34010,PHATRDRAFT_800,PHATRDRAFT_50577,PHATRDRAFT_16571,PHATRDRAFT_55126,PHATRDRAFT_48983,PHATRDRAFT_22404,PHATRDRAFT_3046,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_38509,PHATRDRAFT_draft1572,PHATRDRAFT_19708,PHATRDRAFT_54493,PHATRDRAFT_28797,PHATRDRAFT_43194,PHATRDRAFT_44546,PHATRDRAFT_11273,PHATRDRAFT_1784,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_22117,PHATRDRAFT_42245,PHATRDRAFT_19901,PHATRDRAFT_15777,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_28181,PHATRDRAFT_12452,Phatr3_EG02611,,,,
38,0.173715495764319,0.00483077518387392,PHATR_10581,PHATRDRAFT_13987,PHATRDRAFT_draft877,PHATRDRAFT_800,PHATRDRAFT_12902,PHATRDRAFT_16571,PHATRDRAFT_49601,PHATRDRAFT_55126,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_22404,Phatr3_EG02269,PHATRDRAFT_38509,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_31906,PHATRDRAFT_50742,PHATRDRAFT_19708,PHATRDRAFT_54493,PHATRDRAFT_43194,PHATRDRAFT_859,PHATRDRAFT_44546,PHATRDRAFT_11273,PHATRDRAFT_1784,PHATRDRAFT_35566,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_21970,PHATRDRAFT_42245,PHATRDRAFT_49073,PHATRDRAFT_19901,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_49505,PHATRDRAFT_12452,Phatr3_EG02611,,,
39,0.117145170554853,0.00503343792151948,PHATRDRAFT_26934,PHATRDRAFT_27726,PHATRDRAFT_draft870,PHATRDRAFT_23871,PHATRDRAFT_34010,PHATRDRAFT_800,PHATRDRAFT_30145,PHATRDRAFT_16571,PHATRDRAFT_55126,PHATRDRAFT_49372,PHATRDRAFT_22404,PHATRDRAFT_3046,PHATRDRAFT_draft542,PHATRDRAFT_29016,PHATRDRAFT_29702,PHATRDRAFT_50742,PHATRDRAFT_50097,PHATRDRAFT_54731,PHATRDRAFT_54493,Phatr3_EG02042,PHATRDRAFT_36906,PHATRDRAFT_20310,PHATRDRAFT_13005,PHATRDRAFT_50084,PHATRDRAFT_1784,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_21970,PHATRDRAFT_22117,PHATRDRAFT_19901,PHATRDRAFT_15777,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_12452,Phatr3_EG02611,PHATRDRAFT_8945,PHATRDRAFT_41686,,
39,0.117943204956347,0.00107114631856429,PHATRDRAFT_34010,PHATRDRAFT_800,PHATRDRAFT_12902,PHATRDRAFT_16571,Phatr3_EG02232,PHATRDRAFT_54478,PHATRDRAFT_8828,PHATRDRAFT_55126,PHATRDRAFT_48983,PHATRDRAFT_22404,PHATRDRAFT_3046,PHATRDRAFT_34120,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_31906,PHATRDRAFT_draft348,PHATRDRAFT_36913,PHATRDRAFT_29702,PHATRDRAFT_19708,PHATRDRAFT_54731,PHATRDRAFT_54493,PHATRDRAFT_28797,PHATRDRAFT_43194,PHATRDRAFT_13005,PHATRDRAFT_50084,PHATRDRAFT_1784,PHATRDRAFT_35566,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_19901,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_28181,PHATRDRAFT_12452,Phatr3_EG02611,PHATRDRAFT_15536,,
39,0.117943204956346,0.0010711463193375,PHATRDRAFT_26934,PHATRDRAFT_34010,PHATRDRAFT_800,PHATRDRAFT_16571,PHATRDRAFT_55192,Phatr3_EG02232,PHATRDRAFT_13476,PHATRDRAFT_3969,PHATRDRAFT_55126,PHATRDRAFT_22404,PHATRDRAFT_3046,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_38509,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_31906,PHATRDRAFT_19708,PHATRDRAFT_47090,PHATRDRAFT_1341,PHATRDRAFT_54493,PHATRDRAFT_28797,PHATRDRAFT_43194,PHATRDRAFT_17720,PHATRDRAFT_1784,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_21970,PHATRDRAFT_22117,PHATRDRAFT_49073,PHATRDRAFT_19901,PHATRDRAFT_15777,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_12452,Phatr3_EG02611,,
40,0.342645112739045,0.027671348187727,PHATRDRAFT_13987,PHATRDRAFT_draft877,PHATRDRAFT_800,PHATRDRAFT_30145,PHATRDRAFT_16571,PHATRDRAFT_55126,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_22404,Phatr3_EG02269,PHATRDRAFT_34120,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_draft1572,PHATRDRAFT_31906,PHATRDRAFT_29702,PHATRDRAFT_19708,PHATRDRAFT_36641,PHATRDRAFT_46880,PHATRDRAFT_37658,PHATRDRAFT_34976,PHATRDRAFT_43194,PHATRDRAFT_13005,PHATRDRAFT_50084,PHATRDRAFT_1784,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_21970,PHATRDRAFT_draft645,PHATRDRAFT_22117,PHATRDRAFT_19901,PHATRDRAFT_15777,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_49505,PHATRDRAFT_12452,Phatr3_EG02611,PHATRDRAFT_54528,
41,0.358887932135786,0.00117261914269755,PHATR_10581,PHATRDRAFT_26934,PHATRDRAFT_27726,PHATRDRAFT_13987,PHATRDRAFT_draft877,PHATRDRAFT_800,PHATRDRAFT_12902,PHATRDRAFT_16571,Phatr3_EG02232,PHATRDRAFT_13476,PHATRDRAFT_55126,PHATRDRAFT_48983,PHATRDRAFT_22404,Phatr3_EG02269,PHATRDRAFT_draft348,PHATRDRAFT_29702,PHATRDRAFT_19708,PHATRDRAFT_50741,PHATRDRAFT_54731,Phatr3_EG02042,PHATRDRAFT_36906,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_13005,PHATRDRAFT_50084,PHATRDRAFT_44806,PHATRDRAFT_1784,PHATRDRAFT_35566,PHATRDRAFT_1358,PHATRDRAFT_51242,PHATRDRAFT_49073,PHATRDRAFT_19901,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_49505,PHATRDRAFT_28181,PHATRDRAFT_12452,Phatr3_EG02611
