Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
3,0.359606707775731,0.883911093614496,PHATRDRAFT_14792,PHATRDRAFT_30145,PHATRDRAFT_48983,,,
3,0.359606707775807,0.883911093614736,PHATRDRAFT_14792,PHATRDRAFT_26290,PHATRDRAFT_48983,,,
3,0.35960670777573,0.883911093614704,PHATRDRAFT_26290,PHATRDRAFT_50742,PHATRDRAFT_8982,,,
3,0.359606707775807,0.883911093614736,PHATRDRAFT_26290,PHATRDRAFT_48983,PHATRDRAFT_8982,,,
3,0.359606707775731,0.391674443654318,PHATRDRAFT_50742,PHATRDRAFT_8982,PHATRDRAFT_48078,,,
3,0.35960670777562,0.391674443654132,PHATRDRAFT_14792,PHATRDRAFT_48983,PHATRDRAFT_48078,,,
4,0.35960670777573,0.883911093614937,PHATRDRAFT_14792,PHATRDRAFT_26290,PHATRDRAFT_41063,PHATRDRAFT_33839,,
4,0.35960670777562,0.391674443654165,PHATRDRAFT_8982,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_48078,,
4,0.359606707775731,0.391674443654318,PHATRDRAFT_50742,PHATRDRAFT_8982,PHATRDRAFT_17720,PHATRDRAFT_859,,
4,0.359606707775732,0.391674443654669,PHATRDRAFT_14792,PHATRDRAFT_50742,PHATRDRAFT_859,PHATRDRAFT_51970,,
4,0.359606707775732,0.391674443654413,PHATRDRAFT_14792,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_48078,,
4,0.359606707775732,0.285831341420393,PHATRDRAFT_48983,PHATRDRAFT_19708,PHATRDRAFT_8982,PHATRDRAFT_55069,,
4,0.359606707775749,0.285831341420209,PHATRDRAFT_48983,PHATRDRAFT_19708,PHATRDRAFT_8982,PHATRDRAFT_42245,,
4,0.359606707775731,0.285831341420226,PHATRDRAFT_50742,PHATRDRAFT_19708,PHATRDRAFT_8982,PHATRDRAFT_19979,,
4,0.359606707775732,0.391674443654413,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_8982,PHATRDRAFT_48078,,
5,0.359606707775731,0.883911093614683,PHATRDRAFT_30145,PHATRDRAFT_50742,PHATRDRAFT_54017,PHATRDRAFT_43320,PHATRDRAFT_24610,
5,0.359606707775621,0.391674443654115,PHATRDRAFT_14792,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_55069,PHATRDRAFT_859,
5,0.359606707775735,0.883911093615047,PHATRDRAFT_14792,PHATRDRAFT_48983,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_41969,
6,0.359606707775731,0.285831341419069,PHATRDRAFT_13643,PHATRDRAFT_14792,PHATRDRAFT_42015,PHATRDRAFT_54478,PHATRDRAFT_28191,PHATRDRAFT_50742
6,0.359606707775735,0.2858313414201,PHATRDRAFT_50742,PHATRDRAFT_54017,PHATRDRAFT_43320,PHATRDRAFT_24610,PHATRDRAFT_19708,PHATRDRAFT_42245
