Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.193698055137976,0.141243810947033,STM3646,STM1463,STM1749,STM2463,STM2285,STM3526,STM4326,STM2947,STM3068,STM2141,STM1135,STM3542,STM4485,STM0368,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1124,STM3708,,,,,,,,,,,,,,,,,
26,0.224467393291984,0.0927716863219418,STM1463,STM4482,STM1749,STM2463,STM2285,STM3526,STM1290,STM3512,STM3541,STM4326,STM1511,STM3709,STM1620,STM0368,STM1448,STM1326,STM4062,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3248,STM0519,STM1124,,,,,,,,,,,,,,,
27,0.224438615784977,0.0387516180221254,STM3646,STM1749,STM2463,STM4108,STM2285,STM3526,STM4326,STM1884,STM2947,STM3529,STM1135,STM0974,STM1448,STM0772,STM4585,STM3704,STM4184,STM4484,STM0542,STM2317,STM3179,STM4569,STM1480,STM4126,STM4578,STM1124,STM3708,,,,,,,,,,,,,,
30,0.231406777687234,0.00408971806195784,STM0158,STM1463,STM4482,STM1749,STM2463,STM2285,STM3526,STM3512,STM3541,STM4326,STM3709,STM3068,STM2141,STM1620,STM1448,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3248,STM0519,STM1124,STM3802,STM2196,STM3240,STM2971,STM1826,,,,,,,,,,,
34,0.0406614658481751,0.00349186891548537,STM3646,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM1511,STM1885,STM2947,STM3709,STM1135,STM0491,STM0368,STM0974,STM1448,STM1326,STM4062,STM4184,STM4484,STM0542,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,
35,0.0242031164648641,0.0807602292126282,STM3646,STM1463,STM1749,STM2463,STM2285,STM3526,STM4326,STM1885,STM2952,STM2947,STM3709,STM1135,STM0369,STM1448,STM1326,STM4062,STM2403,STM0393,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM4578,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,
35,0.0398820511726603,0.0035162568798435,STM1463,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM1885,STM0321,STM2947,STM3709,STM1620,STM0370,STM0974,STM1448,STM1326,STM4062,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM1933,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,
36,0.0652669730387952,0.112156185932503,STM1463,STM1749,STM2463,STM2285,STM3526,STM0322,STM4326,STM1884,STM2947,STM3709,STM3068,STM2141,STM1620,STM0974,STM1448,STM3069,STM4184,STM4484,STM0542,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM3248,STM0519,STM4467,STM3802,STM2196,STM3240,STM2051,STM3708,STM2971,STM1826,,,,,
36,0.040663379050838,0.0034826951108988,STM3646,STM2927,STM1749,STM2463,STM2285,STM2009,STM3526,STM1290,STM4326,STM1511,STM1884,STM2947,STM3709,STM1135,STM1570,STM4036,STM0370,STM1448,STM1326,STM4062,STM4184,STM4484,STM0542,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,
37,0.0241637840946632,0.0809567175292392,STM1463,STM1749,STM2463,STM2285,STM3526,STM3091,STM1290,STM4326,STM1885,STM2947,STM1620,STM0370,STM1326,STM4062,STM4408,STM1291,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3248,STM0519,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM0402,STM0608,STM3708,STM2971,STM1826,STM1341,,,,
37,0.0237113204080143,0.0831763165762271,STM3646,STM1749,STM2463,STM2285,STM3526,STM0322,STM1290,STM4326,STM1884,STM0517,STM2947,STM3709,STM1135,STM4183,STM0491,STM0369,STM1448,STM1326,STM4062,STM2403,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM3661,STM1933,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,
37,0.0242036678145406,0.0807533021248121,STM3646,STM0158,STM1749,STM2463,STM2285,STM3526,STM3091,STM4326,STM1511,STM1884,STM2952,STM2947,STM3709,STM1135,STM0491,STM3597,STM1326,STM4062,STM4408,STM3062,STM1291,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM0402,STM0608,STM2971,STM1826,,,,
41,0.0398829661801389,0.00350422900823142,STM3646,STM1749,STM2463,STM2285,STM3526,STM0322,STM1290,STM4326,STM1885,STM2947,STM3068,STM2141,STM1135,STM1570,STM4036,STM4183,STM0491,STM0368,STM3597,STM4408,STM1291,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM3248,STM0519,STM1933,STM3063,STM4467,STM3802,STM2196,STM3240,STM0402,STM0608,STM3708,STM2971,STM1826
