Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0.051542334348125,0,BSU16730,BSU31060,BSU39260,BSU06310,BSU07490,BSU19350,BSU39610,BSU38040,BSU39380,BSU07830,BSU38110,BSU02090,BSU03860,BSU03040,BSU18800,BSU38560,BSU06240,BSU40110,BSU30200,BSU24070,BSU03900,BSU32830,BSU15720,BSU15730,BSU16670,BSU27200,BSU06170,BSU05860,BSU08850,BSU14400,BSU24170,BSU27070,BSU07700,BSU15650,BSU13110,BSU33170,BSU04470,BSU03930,BSU29470,BSU36000,BSU33490,BSU24150,BSU13850,BSU26650,BSU18260,BSU04520,BSU37170,BSU32820,BSU15350,BSU04620,BSU19230,BSU38580,BSU05830,BSU29680,BSU29710,BSU34550,BSU38390,BSU08070,BSU08710,BSU30240,BSU33710,BSU28120,BSU31050,BSU30440,BSU09300,BSU07610,BSU13130,BSU39060,BSU02360,BSU00140,BSU26860,BSU35020,BSU38770,BSU14520,BSU09840,BSU25500,BSU36130,BSU36120,BSU29010,BSU38710,BSU02510,BSU02480,BSU38200,BSU30300,BSU38190,BSU23610,BSU12360,BSU38750,BSU15600,BSU30710,BSU02350,BSU38160,BSU29020,BSU06510,BSU25300,BSU27330,BSU30980,BSU39020,BSU39410,BSU32180,BSU18410,BSU22890,BSU35010,BSU20250,BSU37490,BSU40070,BSU03950,BSU19520,BSU30940,BSU02490,BSU33500,BSU08790,BSU00730,BSU30950,BSU02460,BSU12920,BSU10520,BSU30960,BSU25310,BSU30970,BSU11670,BSU19370,BSU27460,BSU23260,BSU03610,BSU18540,BSU30210,BSU25580,BSU07570,BSU22090,BSU22110,BSU12330,BSU00150,BSU13120,BSU18470,BSU32000,BSU31930,BSU31980,BSU22960,BSU02420,BSU18120,BSU27810,BSU09530,BSU39780,BSU26970,BSU12940,BSU27010,BSU32410,BSU12390,BSU22130,BSU22140,BSU01530,BSU13620,BSU13590,BSU29060,BSU15110,BSU30230,BSU37790,BSU35940,BSU14830,BSU39420,BSU02430,BSU25790,BSU30220,BSU37060,BSU39400,BSU17660,BSU23280,BSU20020,BSU28170,BSU33400,BSU18220,BSU29050,BSU00920,BSU02340,BSU28540,BSU28800,BSU22100,BSU39270,BSU10220,BSU33900,BSU39450,BSU09130,BSU28740,BSU14390,BSU04340,BSU02140,BSU33960,BSU14630,BSU17000,BSU40040,BSU40320,BSU37120,BSU34190,BSU39670,BSU03060,BSU40190,BSU23960,BSU10130,BSU09280,BSU12160,BSU33330,BSU40330,BSU32130,BSU18570,BSU40060,BSU02130,BSU37760,BSU27220,BSU08860,BSU33800,BSU21900,BSU01620,BSU27600,BSU13170,BSU03000,BSU00680,BSU06370,BSU29990,BSU08450,BSU12300,BSU32840,BSU30070,BSU05340,BSU24160,BSU14870,BSU33320,BSU14880,BSU36030,BSU03800,BSU23580,BSU12080,BSU38300,BSU24850,BSU33510,BSU22410,BSU07990,BSU39350,BSU31610,BSU31650,BSU39390,BSU28510,BSU02400,BSU28720,BSU37710,BSU13600,BSU28150,BSU23570,BSU34130,BSU17150,BSU06980,BSU18230,BSU38020,BSU11710,BSU03050,BSU13960,BSU37780,BSU19690,BSU00270,BSU10870,BSU03990,BSU08180,BSU35780,BSU34560,BSU40850,BSU13730,BSU34140,BSU15020,BSU34610,BSU31970,BSU23490,BSU30280,BSU19630,BSU03070,BSU29180,BSU00110,BSU38550,BSU02390,BSU08200,BSU29600,BSU23560,BSU31580,BSU35790,BSU39980,BSU26700,BSU12020,BSU26690,BSU12010,BSU24130,BSU39700,BSU29300,BSU24140,BSU23270,BSU00180,BSU28790,BSU13610,BSU28780,BSU04000,BSU29220,BSU06230,BSU39710,BSU31180,BSU31200,BSU22870,BSU16530,BSU29380,BSU39370,BSU32730,BSU06150,BSU06160,BSU21680,BSU19710,BSU21690,BSU00930,BSU00380,BSU23770,BSU22480,BSU15860,BSU15630,BSU15620,BSU14670,BSU24120,BSU13500,BSU39760,BSU31100,BSU03981,BSU12340,BSU30760,BSU26640,BSU31620,BSU31600,BSU31660,BSU04360,BSU31630,BSU33390,BSU25020,BSU26600,BSU22430,BSU26590,BSU34570,BSU37500,BSU03910,BSU13550,BSU13560,BSU28430,BSU38050,BSU02750,BSU01680,BSU09850,BSU31640,BSU09680,BSU12380,BSU33420,BSU11640,BSU31750,BSU31760,BSU38060,BSU37320,BSU03330,BSU35590,BSU03320,BSU37280,BSU03290,BSU16990,BSU38990,BSU21770,BSU11650,BSU05900,BSU38290,BSU22420,BSU24090,BSU37660,BSU07810,BSU07800,BSU10010,BSU39540,BSU38860,BSU29190,BSU09240,BSU33910,BSU19800,BSU24960,BSU35580,BSU13580,BSU15610,BSU03280,BSU28140,BSU25420,BSU10120,BSU36890,BSU09310,BSU03010,BSU23760,BSU36470,BSU38240,BSU15480,BSU39360,BSU36650,BSU28130,BSU15700,BSU23920,BSU18210,BSU32460,BSU32450,BSU23500,BSU10140,BSU18830,BSU32510,BSU32480,BSU32470,BSU32490,BSU32500,BSU22060,BSU22070,BSU32440,BSU17600,BSU32430,BSU17610,BSU02850,BSU06660,BSU30530,BSU19580,BSU03220
