Deletion size,Max growth rate,Min production rate,Deleted genes,
1,0.223087614984067,0.0393147303884754,TM1744,
1,0.223087576814408,0.039314723661969,TM1559,
1,0.223087576814408,0.0393147236619704,TM1662,
1,0.223087576814462,0.0393147236619817,TM0913,
1,0.223087576814462,0.0393147236619857,TM0167,
2,0.223087576814462,0.0393147236620777,TM1384,TM0206
2,0.223087576814462,0.0393147236619862,TM1737,TM1596
2,0.223087576814462,0.0393147236620777,TM0936,TM1384
