Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
7,0.0792477137359154,0.295839164661113,CLJU_RS11895,CLJU_RS00965,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
7,0.0792477137359154,0.295839164661113,CLJU_RS18515,CLJU_RS00965,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
7,0.0792477137359154,0.295839164661113,CLJU_RS11895,CLJU_RS00610,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
7,0.0792477137359154,0.295839164661113,CLJU_RS18515,CLJU_RS00610,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
10,0.155598808535194,0.00994425766052532,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS00610,CLJU_RS01155,CLJU_RS06110,CLJU_RS02030,CLJU_RS18940,CLJU_RS01595,CLJU_RS05590
