Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
1,0.0525498010085008,0.080304659552754,Rv2443,,,,,,,,
4,0.0487636186711521,0.2401111532886,Rv2443,Rv2332,Rv0211,Rv2920c,,,,,
4,0.0473621875891204,0.0484114489929921,Rv1448c,Rv2443,Rv2920c,Rv0084,,,,,
4,0.0487636187544191,0.0779004285505782,Rv2443,Rv2476c,Rv2920c,Rv2780,,,,,
4,0.0494130887666371,0.130099886553717,Rv2443,Rv2476c,Rv2332,Rv0211,,,,,
8,0.0419299963203772,0.426453890927754,Rv2443,Rv3356c,Rv2332,Rv0118c,Rv0211,Rv3601c,Rv3339c,Rv0066c,
9,0.0505284862054007,0.344572545494884,Rv3303c,Rv2443,Rv1826,Rv2332,Rv0118c,Rv0211,Rv3601c,Rv3339c,Rv0066c
