Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,
4,0.0371160235303939,1.93827592784587,Rv1902c,Rv0211,Rv2920c,Rv0084,,,,,,,,,,,
4,0.0365235407690344,0.286256577904926,Rv3356c,Rv1902c,Rv2920c,Rv1475c,,,,,,,,,,,
4,0.0386321504355685,2.34097986676211,Rv1902c,Rv1240,Rv0211,Rv2920c,,,,,,,,,,,
4,0.0388200932831332,2.35097854572814,Rv1902c,Rv0211,Rv1837c,Rv2920c,,,,,,,,,,,
4,0.0385263492701188,2.46154539290278,Rv2476c,Rv1902c,Rv0211,Rv0084,,,,,,,,,,,
4,0.0388200932831328,2.35097792358127,Rv1902c,Rv0211,Rv2920c,Rv1475c,,,,,,,,,,,
4,0.0393267816729305,2.32913031495989,Rv1902c,Rv1240,Rv2920c,Rv1475c,,,,,,,,,,,
4,0.0400257302175236,2.3584937711555,Rv2476c,Rv1902c,Rv0211,Rv1837c,,,,,,,,,,,
4,0.0367284322173192,0.203714360389815,Rv3356c,Rv2476c,Rv1902c,Rv1475c,,,,,,,,,,,
4,0.0403953519821575,2.17249439230064,Rv2476c,Rv1902c,Rv1240,Rv1475c,,,,,,,,,,,
4,0.0400257303563012,2.35849382621994,Rv2476c,Rv1902c,Rv0211,Rv1475c,,,,,,,,,,,
4,0.0396628111721879,2.18750104853736,Rv2476c,Rv1902c,Rv1240,Rv0211,,,,,,,,,,,
5,0.0375945038986835,1.98045167893619,Rv1902c,Rv1240,Rv1837c,Rv2920c,Rv0084,,,,,,,,,,
5,0.0389552141738834,2.39766685609461,Rv2443,Rv2476c,Rv1902c,Rv1098c,Rv0084,,,,,,,,,,
5,0.0375945038188869,1.98045171098461,Rv2443,Rv1902c,Rv1098c,Rv2920c,Rv0084,,,,,,,,,,
5,0.0389552141738834,2.39766583257112,Rv2476c,Rv1902c,Rv1240,Rv1098c,Rv0084,,,,,,,,,,
5,0.040395351982157,2.17249434147477,Rv2443,Rv2476c,Rv1902c,Rv1098c,Rv1475c,,,,,,,,,,
5,0.0393267817145636,2.32913000305886,Rv2443,Rv1902c,Rv1098c,Rv2920c,Rv1475c,,,,,,,,,,
5,0.0375945038709283,1.98045149100794,Rv1902c,Rv1240,Rv1098c,Rv2920c,Rv0084,,,,,,,,,,
5,0.0389552141738835,2.39766608115663,Rv2476c,Rv1902c,Rv1240,Rv1837c,Rv0084,,,,,,,,,,
5,0.0403953519544014,2.17249461486958,Rv2476c,Rv1902c,Rv1240,Rv1915,Rv0467,,,,,,,,,,
5,0.0393267817284415,2.3291334572717,Rv1902c,Rv1240,Rv0118c,Rv1837c,Rv2920c,,,,,,,,,,
5,0.0388200932831326,2.35097816025666,Rv1902c,Rv0211,Rv2920c,Rv1915,Rv0467,,,,,,,,,,
5,0.0400257300787456,2.35849369828941,Rv2476c,Rv1902c,Rv0211,Rv1915,Rv0467,,,,,,,,,,
5,0.0393267816590525,2.32912952941874,Rv1902c,Rv1240,Rv2920c,Rv1915,Rv0467,,,,,,,,,,
5,0.0403953519821571,2.17249463611699,Rv2476c,Rv1902c,Rv1240,Rv0118c,Rv1837c,,,,,,,,,,
5,0.0444280852336288,0.0922727445484113,Rv1826,Rv1902c,Rv2211c,Rv2920c,Rv1475c,,,,,,,,,,
