Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.418133852410655,1.60362067873256,b1241,b0351,b4069,b2297,b2458,b3617,b2407,b1779,b0261,b4381,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,
17,0.366878303719735,0.295820580185487,b1241,b0351,b2744,b0871,b2925,b2097,b3617,b1779,b3946,b0825,b4381,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,
18,0.536456246512352,2.05620836071762,b1241,b0351,b4069,b4384,b3752,b3115,b1849,b2296,b3617,b2407,b1779,b1982,b0261,b4381,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,
18,0.527667728068958,2.02393975080111,b1241,b0351,b4069,b3115,b1849,b2296,b2926,b3617,b1612,b1611,b4122,b4381,b2868,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,
18,0.40030759819817,1.53543303382298,b1241,b0351,b4069,b3115,b1849,b2296,b2779,b3617,b2407,b0907,b4381,b2868,b0114,b0529,b2492,b0904,b1518,b2285,,,,,,,,,,,,,,,,,,,,,
18,0.58939867176154,0.743290861248231,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b1612,b1611,b2883,b4122,b4381,b0114,b0529,b2492,b0904,b1518,,,,,,,,,,,,,,,,,,,,,
18,0.45169269958762,0.569427154540801,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b2779,b3617,b4381,b0114,b0529,b2492,b0904,b0516,b1518,b2285,,,,,,,,,,,,,,,,,,,,,
19,0.527291518652388,2.0183796572273,b1241,b0351,b4069,b0512,b3115,b1849,b2296,b3617,b1612,b1611,b4122,b1779,b4381,b0114,b0529,b2492,b0904,b1517,b1206,,,,,,,,,,,,,,,,,,,,
19,0.736077951374123,0.388755889619006,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b0411,b4138,b4123,b0621,b4381,b3821,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,
19,0.731722343028056,0.386337543217811,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b0452,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,
19,0.364265616691903,0.293713923424179,b1241,b0351,b0871,b2925,b2097,b3617,b3236,b1779,b2690,b2210,b3945,b4381,b0511,b0114,b0529,b2492,b0904,b0516,b2285,,,,,,,,,,,,,,,,,,,,
20,0.548790481478396,1.78521488752494,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b0512,b0871,b3617,b1612,b1611,b4122,b1779,b0261,b4381,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,
20,0.568870719932967,1.40469824697348,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b0871,b2925,b2097,b3617,b2407,b1779,b2690,b3945,b4381,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,
20,0.368567276558682,1.12483378844621,b1241,b0351,b4069,b0512,b2297,b2458,b2779,b2925,b2097,b2690,b3616,b3589,b3945,b4388,b4381,b0114,b2492,b0904,b1518,b2285,,,,,,,,,,,,,,,,,,,
20,0.58939867176154,0.743290861359724,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b1612,b1611,b2883,b4122,b3616,b3589,b4381,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,
20,0.736077951374176,0.388755889628679,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b1701,b1805,b4138,b4123,b0621,b4381,b2406,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,
21,0.603457577547186,2.31464179854266,b1241,b0351,b4069,b2744,b2297,b2458,b2883,b3616,b3589,b4381,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,
22,0.736077951374111,0.388755889633596,b3831,b1278,b3614,b0910,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b1701,b1805,b4138,b4123,b0621,b4381,b2406,b3918,b1206,,,,,,,,,,,,,,,,,
22,0.734761628635019,0.388060680360629,b0474,b2518,b3831,b1278,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b3453,b2835,b3918,b2240,b1206,,,,,,,,,,,,,,,,,
22,0.731719654475272,0.386395100321533,b2836,b3831,b3614,b0910,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b0411,b4138,b4123,b0621,b4381,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,
22,0.730418859635217,0.385708196862861,b2836,b0474,b2518,b3831,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b4161,b0411,b4138,b4123,b0621,b4381,b3918,b4042,b1206,,,,,,,,,,,,,,,,,
22,0.790487879756332,0.1027031754433,b3399,b2502,b2744,b3708,b3008,b0871,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b4381,b0452,b0114,b1539,b2492,b0904,b1533,b3927,b1517,,,,,,,,,,,,,,,,,
23,0.765763214663314,0.22854934445615,b2836,b3399,b4069,b2744,b3708,b2297,b2458,b0160,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b4381,b0114,b1539,b2492,b0904,b1533,b3927,b1518,,,,,,,,,,,,,,,,
24,0.568870719932967,1.40469824703593,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b2925,b2097,b1779,b2690,b3616,b3589,b0675,b0822,b4381,b2868,b1727,b0114,b2492,b0904,b4042,,,,,,,,,,,,,,,
25,0.416555061922107,0.623431301652196,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b2926,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0261,b4381,b2406,b0114,b2366,b2492,b0904,b2285,,,,,,,,,,,,,,
26,0.415355493604197,1.71472371422519,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b1612,b1611,b4122,b2690,b3616,b3589,b3945,b4381,b0114,b0755,b3612,b2492,b0904,b2285,,,,,,,,,,,,,
27,0.553828405118459,0.292501703077616,b3831,b3614,b0910,b3752,b2930,b4232,b3697,b3925,b4152,b0871,b1612,b1611,b4122,b1779,b3946,b0825,b4138,b4123,b0621,b4381,b0114,b0529,b2492,b0904,b2835,b1380,b1206,,,,,,,,,,,,
27,0.368032299924692,0.254910948009863,b3942,b1732,b3708,b3008,b0871,b2925,b2097,b3236,b1779,b2797,b3117,b1814,b4471,b3946,b2210,b0825,b4381,b0511,b0114,b2366,b0529,b2492,b0904,b1533,b3927,b0516,b2285,,,,,,,,,,,,
27,0.7203605741695,0.148992429839686,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0114,b0529,b1539,b2492,b0904,b2578,b1533,b3927,b2835,b0494,b3662,,,,,,,,,,,,
28,0.401268409784155,1.53893858611043,b1241,b0351,b4069,b2930,b4232,b3697,b3925,b3115,b1849,b2296,b2926,b3617,b3236,b3962,b3946,b0825,b4267,b0261,b2799,b4381,b0511,b0114,b0529,b2492,b0904,b0508,b0516,b4266,,,,,,,,,,,
28,0.436013923866241,1.37267124351311,b4467,b1478,b1241,b4069,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b2210,b2799,b3945,b1602,b4381,b0529,b2492,b0904,b1380,b2660,b1511,b0606,b2285,b1007,,,,,,,,,,,
28,0.762924330500605,0.262677135765154,b4384,b3708,b3008,b0871,b0030,b2407,b0120,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0114,b0886,b0529,b1539,b2492,b0904,b2578,b1533,b3927,b3821,b4141,b1798,b3662,,,,,,,,,,,
28,0.372508474849885,0.196738488368839,b3831,b4069,b3614,b0910,b3752,b4152,b3115,b1849,b2296,b2779,b2925,b2097,b1612,b1611,b4122,b3946,b0825,b4388,b4138,b4123,b0621,b4381,b0114,b0529,b2492,b0904,b1206,b2285,,,,,,,,,,,
30,0.369894274702684,0.0120889216777463,b4384,b3708,b3008,b0512,b0871,b2925,b2097,b2926,b0030,b2407,b3236,b2690,b1982,b2797,b3117,b1814,b4471,b2210,b3945,b4381,b2406,b0452,b0114,b1539,b2492,b0904,b1533,b3927,b1517,b2285,,,,,,,,,
31,0.412714749458881,1.68282272339669,b4467,b1478,b3846,b2341,b1241,b4069,b3115,b1849,b2296,b2779,b1004,b3713,b1109,b0046,b3236,b2799,b3945,b1602,b4381,b3915,b0529,b2492,b0904,b1380,b0723,b2660,b1518,b0606,b2285,b1009,b4209,,,,,,,,
31,0.430245572183955,0.472332132540547,b4467,b4069,b4384,b3752,b3926,b2297,b2458,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1612,b1611,b4122,b1779,b0937,b1602,b4381,b0114,b0529,b2492,b0904,b1380,b2660,b1771,b1518,b0606,b2285,,,,,,,,
32,0.401383555735083,0.119978662458986,b4069,b2744,b3708,b3115,b1849,b2296,b2925,b2097,b3236,b2690,b2797,b3117,b1814,b4471,b2210,b3945,b2913,b4381,b2868,b4064,b4464,b0114,b0755,b3612,b1539,b2492,b0904,b1533,b3927,b2835,b0494,b2285,,,,,,,
35,0.472350859543807,0.154378195245853,b4467,b1478,b3399,b1241,b4069,b2744,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b0937,b1982,b4139,b0675,b2361,b4015,b0261,b3945,b1602,b2913,b4381,b0529,b2492,b0904,b2954,b3029,b1380,b2285,b1007,,,,
36,0.463049555965682,0.0720481956627218,b3553,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1033,b1623,b3665,b2799,b3945,b1602,b4381,b3654,b3714,b3664,b1727,b0529,b2492,b0904,b1380,b2660,b1517,b0606,b2285,b1007,,,
39,0.475861714933339,0.212457239533531,b4467,b1478,b3399,b1241,b4069,b4384,b2744,b2297,b2458,b2779,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b3908,b1656,b0937,b4139,b3665,b0675,b2361,b4015,b3945,b1602,b4381,b0529,b1539,b2492,b0904,b2954,b1380,b2660,b1517,b2285,b1008
