Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
2,0.359606707775731,0.354989261117097,PHATRDRAFT_23908,PHATRDRAFT_30145,,,,,,,,
2,0.359606707775731,0.354989261117097,PHATRDRAFT_23908,PHATRDRAFT_26290,,,,,,,,
2,0.359606707775728,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_55069,,,,,,,,
2,0.359606707775728,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_31436,,,,,,,,
2,0.359606707775731,0.104453486020151,PHATRDRAFT_23908,PHATRDRAFT_35580,,,,,,,,
2,0.359606707775731,0.104453486020165,PHATRDRAFT_23908,PHATRDRAFT_23913,,,,,,,,
2,0.359606707775728,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_19979,,,,,,,,
2,0.359606707775675,0.104453486020156,PHATRDRAFT_23908,PHATRDRAFT_42245,,,,,,,,
2,0.359606707775732,0.104453486020183,PHATRDRAFT_23908,PHATRDRAFT_20310,,,,,,,,
2,0.359606707775828,0.10445348602018,PHATRDRAFT_23908,PHATRDRAFT_48078,,,,,,,,
2,0.359606707775728,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_41969,,,,,,,,
2,0.359606707775728,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_11319,,,,,,,,
2,0.359606707775729,0.104453486020118,PHATRDRAFT_23908,PHATRDRAFT_51970,,,,,,,,
2,0.359606707775728,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_17720,,,,,,,,
2,0.359606707775728,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_23723,,,,,,,,
2,0.359606707775728,0.104453486020047,PHATRDRAFT_23908,PHATRDRAFT_22803,,,,,,,,
3,0.359606707775731,0.354989261117097,PHATRDRAFT_23908,PHATRDRAFT_45017,PHATRDRAFT_14762,,,,,,,
3,0.359606707775651,0.104453486020099,PHATRDRAFT_23908,PHATRDRAFT_25932,PHATRDRAFT_11014,,,,,,,
3,0.359606707775782,0.104453486020183,PHATRDRAFT_23908,PHATRDRAFT_45947,PHATRDRAFT_28068,,,,,,,
4,0.359606707775676,0.104453486020156,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_54082,PHATRDRAFT_51970,,,,,,
7,0.359606707775731,0.0722850837408116,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_54082,PHATRDRAFT_39711,PHATRDRAFT_50971,PHATRDRAFT_42245,PHATRDRAFT_43697,,,
7,0.359606707775731,0.212937515941389,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_54082,PHATRDRAFT_26290,PHATRDRAFT_39711,PHATRDRAFT_50971,PHATRDRAFT_42245,,,
9,0.359606707775734,0.0722850837405839,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_54082,PHATRDRAFT_draft348,PHATRDRAFT_39711,PHATRDRAFT_50971,PHATRDRAFT_859,PHATRDRAFT_20310,PHATRDRAFT_16375,
9,0.359606707775638,0.072285083739887,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_54082,PHATRDRAFT_55192,PHATRDRAFT_39711,PHATRDRAFT_50971,PHATRDRAFT_35240,PHATRDRAFT_16375,PHATRDRAFT_54355,
10,0.359606707775731,0.164433414942206,PHATRDRAFT_42398,PHATRDRAFT_54834,PHATRDRAFT_54082,PHATRDRAFT_54219,PHATRDRAFT_30145,PHATRDRAFT_1155,PHATRDRAFT_13232,PHATRDRAFT_39711,PHATRDRAFT_50971,PHATRDRAFT_44982
