Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
9,0.354593294303988,7.30535690826046,b0727,b2587,b4077,b2029,b4015,b2297,b2458,b1676,b1854,,,
9,0.354593294303988,7.30535690826046,b2587,b1852,b4077,b4015,b2297,b2458,b1676,b1854,b0729,,,
9,0.354593294303988,7.30535690826046,b0727,b2587,b4077,b4015,b0767,b2297,b2458,b1676,b1854,,,
9,0.354593294303988,7.30535690826046,b2587,b4077,b4015,b0767,b2297,b2458,b1676,b1854,b0729,,,
9,0.354593294303988,7.30535690826046,b2587,b4077,b2029,b4015,b2297,b2458,b1676,b1854,b0729,,,
9,0.354593294303988,7.30535690826046,b0727,b2587,b1852,b4077,b4015,b2297,b2458,b1676,b1854,,,
10,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b2587,b4077,b4015,b0767,b1676,b1854,b0729,,
10,0.354593294303988,7.30535690826046,b0727,b2587,b4077,b4014,b2976,b0767,b2297,b2458,b1676,b1854,,
10,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b0727,b2587,b4077,b2029,b4015,b1676,b1854,,
10,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b0727,b2587,b1852,b4077,b4015,b1676,b1854,,
10,0.354593294303988,7.30535690826046,b2587,b1852,b4077,b4014,b2976,b2297,b2458,b1676,b1854,b0729,,
10,0.354593294303988,7.30535690826046,b0727,b2587,b1852,b4077,b4014,b2976,b2297,b2458,b1676,b1854,,
10,0.354593294303988,7.30535690826046,b2587,b4077,b4014,b2976,b0767,b2297,b2458,b1676,b1854,b0729,,
10,0.354593294303988,7.30535690826046,b2587,b4077,b2029,b4014,b2976,b2297,b2458,b1676,b1854,b0729,,
10,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b2587,b4077,b2029,b4015,b1676,b1854,b0729,,
10,0.354593294303988,7.30535690826046,b0727,b2587,b4077,b2029,b4014,b2976,b2297,b2458,b1676,b1854,,
10,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b0727,b2587,b4077,b4015,b0767,b1676,b1854,,
10,0.474479237244371,5.06698962212873,b0727,b2587,b4077,b4015,b1603,b3962,b2297,b2458,b1676,b1854,,
10,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b2587,b1852,b4077,b4015,b1676,b1854,b0729,,
10,0.474479237244371,5.06698962212873,b2587,b4077,b4015,b1603,b3962,b2297,b2458,b1676,b1854,b0729,,
11,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b0727,b2587,b1852,b4077,b4014,b2976,b1676,b1854,
11,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b0727,b2587,b4077,b2029,b4014,b2976,b1676,b1854,
11,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b2587,b4077,b2029,b4014,b2976,b1676,b1854,b0729,
11,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b0727,b2587,b4077,b4014,b2976,b0767,b1676,b1854,
11,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b2587,b4077,b4014,b2976,b0767,b1676,b1854,b0729,
11,0.354593294303988,7.30535690826046,b1849,b3115,b2296,b2587,b1852,b4077,b4014,b2976,b1676,b1854,b0729,
11,0.474479237244371,5.06698962212873,b0727,b2587,b4077,b4014,b2976,b1603,b3962,b2297,b2458,b1676,b1854,
11,0.474479237244371,5.06698962212873,b1849,b3115,b2296,b2587,b4077,b4015,b1603,b3962,b1676,b1854,b0729,
11,0.474479237244371,5.06698962212873,b1849,b3115,b2296,b0727,b2587,b4077,b4015,b1603,b3962,b1676,b1854,
11,0.474479237244371,5.06698962212873,b2587,b4077,b4014,b2976,b1603,b3962,b2297,b2458,b1676,b1854,b0729,
12,0.474479237244371,5.06698962212873,b1849,b3115,b2296,b2587,b4077,b4014,b2976,b1603,b3962,b1676,b1854,b0729
12,0.474479237244371,5.06698962212873,b1849,b3115,b2296,b0727,b2587,b4077,b4014,b2976,b1603,b3962,b1676,b1854
