Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
4,0.230915780531223,0.560927636382562,YPO0070,YPO1771,YPO1321,YPO2074,,,
4,0.230915780530573,0.560927636378675,YPO0793,YPO0070,YPO1771,YPO1321,,,
4,0.230915780531123,0.560927636382823,YPO0070,YPO1771,YPO1321,YPO3141,,,
4,0.230915780531223,0.560927636381652,YPO0070,YPO1771,YPO1321,YPO3834,,,
4,0.230915780531126,0.560927636382947,YPO3080,YPO0070,YPO1771,YPO1321,,,
5,0.230915780531126,0.560927636382343,YPO0181,YPO3080,YPO3011,YPO1771,YPO1321,,
5,0.23091578053114,0.560927636383052,YPO0181,YPO3011,YPO1771,YPO1321,YPO2074,,
5,0.230915780531126,0.56092763638097,YPO0793,YPO0181,YPO3011,YPO1771,YPO1321,,
5,0.23091578053114,0.560927636382142,YPO0181,YPO3011,YPO1771,YPO1321,YPO3834,,
6,0.0920713656713356,0.615647892409484,YPO3371,YPO0181,YPO3080,YPO1845,YPO1771,YPO1321,
6,0.0920713486625222,0.615653361280822,YPO3371,YPO0181,YPO1845,YPO1771,YPO1321,YPO3141,
6,0.0920709425118297,0.615647825024336,YPO3371,YPO0181,YPO1845,YPO1771,YPO1321,YPO2074,
6,0.0920713461430684,0.615667262833699,YPO3371,YPO0793,YPO0181,YPO1845,YPO1771,YPO1321,
6,0.0920709425118297,0.615647825024336,YPO3371,YPO0181,YPO1845,YPO1771,YPO1321,YPO3834,
7,0.0920713546797308,0.615647983034959,YPO0793,YPO0181,YPO1845,YPO1145,YPO3014,YPO1771,YPO1321
7,0.0920709425119986,0.615647825023288,YPO0181,YPO1845,YPO1145,YPO3014,YPO1771,YPO1321,YPO2074
7,0.0920709425119986,0.615647825024652,YPO0181,YPO1845,YPO1145,YPO3014,YPO1771,YPO1321,YPO3834
