Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,
3,0.0506457379419687,0.042534981857731,Rv1448c,Rv1445c,Rv1200,,,,,,,,,,,,,,
4,0.0506457379419687,0.042534981857731,Rv1448c,Rv1200,Rv1121,Rv1447c,,,,,,,,,,,,,
4,0.0506457379419687,0.042534981857731,Rv1122,Rv1844c,Rv1448c,Rv1200,,,,,,,,,,,,,
8,0.0365754081898579,0.0307184204081201,Rv1448c,Rv1445c,Rv1826,Rv2211c,Rv0211,Rv1837c,Rv0191,Rv1311,,,,,,,,,
9,0.0221730027417366,0.0186220703552624,Rv1448c,Rv1445c,Rv3010c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv2211c,Rv1475c,,,,,,,,
9,0.0205659101971332,0.0172723817760276,Rv1448c,Rv1445c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv1832,Rv1475c,,,,,,,,
9,0.0221730027417366,0.0186220829115495,Rv1448c,Rv1445c,Rv3010c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1475c,,,,,,,,
9,0.0221730027417366,0.0186220838428721,Rv1448c,Rv1445c,Rv3010c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1832,Rv1475c,,,,,,,,
9,0.022173002713981,0.0186222206720278,Rv1448c,Rv1445c,Rv3010c,Rv1826,Rv1704c,Rv3432c,Rv2211c,Rv1248c,Rv1475c,,,,,,,,
9,0.0205659101416219,0.0172723738886047,Rv1448c,Rv1445c,Rv1826,Rv1704c,Rv3432c,Rv1236,Rv2211c,Rv1248c,Rv1475c,,,,,,,,
9,0.022173002713981,0.0186220786892426,Rv1448c,Rv1445c,Rv3010c,Rv1826,Rv1704c,Rv3432c,Rv1832,Rv1248c,Rv1475c,,,,,,,,
9,0.0205659101416219,0.0172720922987794,Rv1448c,Rv1445c,Rv3303c,Rv1826,Rv1704c,Rv3432c,Rv1236,Rv1248c,Rv1475c,,,,,,,,
10,0.0243199709082729,0.0204252286189101,Rv1448c,Rv1445c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv0118c,Rv1837c,,,,,,,
10,0.0205659101971332,0.0172723817760276,Rv1122,Rv1844c,Rv1448c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv1832,Rv1475c,,,,,,,
10,0.0221730027417366,0.0186220829115495,Rv1122,Rv1844c,Rv1448c,Rv3010c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1475c,,,,,,,
10,0.022173002713981,0.0186222206720278,Rv1122,Rv1844c,Rv1448c,Rv3010c,Rv1826,Rv1704c,Rv3432c,Rv2211c,Rv1248c,Rv1475c,,,,,,,
10,0.0205659101971332,0.0172723817760276,Rv1122,Rv1844c,Rv1448c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv1475c,,,,,,,
10,0.0205659101416219,0.0172722489672295,Rv1448c,Rv1445c,Rv1826,Rv1704c,Rv1236,Rv2211c,Rv1248c,Rv1475c,Rv3290c,Rv2589,,,,,,,
10,0.0243199709082729,0.0204251948760596,Rv1448c,Rv1445c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv1832,Rv1915,Rv0467,,,,,,,
10,0.022173002713981,0.0186220786892426,Rv1122,Rv1844c,Rv1448c,Rv3010c,Rv1826,Rv1704c,Rv3432c,Rv1832,Rv1248c,Rv1475c,,,,,,,
10,0.0205659101416219,0.0172722792975987,Rv1448c,Rv1445c,Rv3303c,Rv1826,Rv1704c,Rv1236,Rv1248c,Rv1475c,Rv3290c,Rv2589,,,,,,,
10,0.0221730027417366,0.0186221096213629,Rv1448c,Rv1445c,Rv3010c,Rv1826,Rv1704c,Rv2211c,Rv1248c,Rv1475c,Rv3290c,Rv2589,,,,,,,
10,0.0243199709082729,0.0204251948760596,Rv1448c,Rv1445c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv1915,Rv0467,,,,,,,
10,0.0221730027417366,0.0186220838428721,Rv1122,Rv1844c,Rv1448c,Rv3010c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1832,Rv1475c,,,,,,,
10,0.022173002713981,0.0186220786892426,Rv1448c,Rv3010c,Rv1826,Rv1704c,Rv3432c,Rv1832,Rv1121,Rv1447c,Rv1248c,Rv1475c,,,,,,,
10,0.0363034433076908,0.0304894761191383,Rv1122,Rv1844c,Rv1448c,Rv3303c,Rv1826,Rv0211,Rv0191,Rv1311,Rv1915,Rv0467,,,,,,,
