Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
4,0.359606707775599,0.145512303000486,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_42245,PHATRDRAFT_44384,,,
4,0.359606707775599,0.145512303000486,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_42245,PHATRDRAFT_44384,,,
4,0.359606707775731,0.145512303000566,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_19708,PHATRDRAFT_23913,,,
4,0.359606707775728,0.145512303000612,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_42245,PHATRDRAFT_36390,,,
4,0.359606707775731,0.145512303000877,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_46728,,,
4,0.359606707775728,0.145512303000612,PHATRDRAFT_49112,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_42245,,,
4,0.359606707775721,0.0184894306049841,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_44384,,,
4,0.359606707775673,0.0184894306049816,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_23913,PHATRDRAFT_51830,,,
4,0.359606707775732,0.0184894306049847,Phatr3_EG02215,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_42245,,,
4,0.359606707775732,0.0184894306049847,PHATRDRAFT_49112,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_42245,,,
5,0.359606707775733,0.145512303000538,PHATRDRAFT_42015,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_16649,,
5,0.359606707775615,0.145512303000408,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_23913,,
5,0.359606707775731,0.0184894306049847,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_20310,Phatr3_EG02101,PHATRDRAFT_23365,,
5,0.359606707775708,0.0184894306049037,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_859,PHATRDRAFT_23913,,
5,0.359606707775807,0.0184894306049886,PHATRDRAFT_55035,PHATRDRAFT_19708,PHATRDRAFT_48078,PHATRDRAFT_25572,PHATRDRAFT_23365,,
5,0.35960670777573,0.0184894306049846,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_23913,,
5,0.359606707775743,0.0184894306049853,PHATRDRAFT_55192,PHATRDRAFT_49112,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_35240,,
6,0.359606707775815,0.145512303000658,PHATRDRAFT_55192,Phatr3_EG02215,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_41886,PHATRDRAFT_39681,
6,0.359606707775729,0.0184894306049846,PHATRDRAFT_54219,Phatr3_EG02215,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_40430,PHATRDRAFT_48078,
6,0.359606707775791,0.0184894306049878,Phatr3_EG02215,PHATRDRAFT_20183,PHATRDRAFT_48078,Phatr3_EG02101,PHATRDRAFT_22019,PHATRDRAFT_51245,
7,0.359606707775708,0.145512303000591,PHATRDRAFT_13643,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_20445,PHATRDRAFT_36390
7,0.359606707775702,0.145512303000586,PHATRDRAFT_54219,PHATRDRAFT_55192,Phatr3_EG02215,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_36256,PHATRDRAFT_35240
7,0.359606707775791,0.0184894306049878,PHATRDRAFT_draft976,PHATRDRAFT_49112,PHATRDRAFT_55035,PHATRDRAFT_41969,PHATRDRAFT_859,PHATRDRAFT_25572,PHATRDRAFT_46728
