#Remaining genes,Max growth rate,Min production rate,Remaining genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0.00764602664244409,0.0202701647641569,Rv2281,Rv0545c,Rv1559,Rv2051c,Rv1201c,Rv1822,Rv3396c,Rv3784,Rv2156c,Rv3266c,Rv3465,Rv3068c,Rv0489,Rv1739c,Rv1437,Rv0946c,Rv0728c,Rv1511,Rv3696c,Rv2392,Rv0391,Rv0500,Rv1079,Rv2539c,Rv2552c,Rv3356c,Rv2335,Rv1338,Rv0858c,Rv1202,Rv0808,Rv2386c,Rv1286,Rv1692,Rv2476c,Rv1285,Rv2958c,Rv2962c,Rv1493,Rv2465c,Rv1492,Rv1408,Rv0570,Rv0855,Rv1981c,Rv1878,Rv3051c,Rv0046c,Rv2701c,Rv3048c,Rv2220,Rv2860c,Rv2222c,Rv2674,Rv1389,Rv2124c,Rv1392,Rv1594,Rv0070c,Rv1512,Rv3582c,Rv3581c,Rv3436c,Rv1617,Rv0389,Rv0408,Rv0436c,Rv2243,Rv1436,Rv3042c,Rv0884c,Rv2381c,Rv0993,Rv0437c,Rv2383c,Rv3227,Rv2380c,Rv2382c,Rv2379c,Rv0619,Rv1017c,Rv2378c,Rv2384,Rv0618,Rv2611c,Rv0620,Rv3255c,Rv3808c,Rv1603,Rv3264c,Rv0788,Rv0803,Rv2934,Rv2932,Rv2210c,Rv2935,Rv2883c,Rv2933,Rv3302c,Rv2931,Rv2928,Rv1551,Rv2122c,Rv0780,Rv1606,Rv0334,Rv2157c,Rv0809,Rv0772,Rv2152c,Rv2155c,Rv2610c,Rv2153c,Rv2163c,Rv2158c,Rv3838c,Rv2957,Rv3754,Rv3809c,Rv2702,Rv3634c,Rv2941,Rv2136c,Rv0382c,Rv0482,Rv1653,Rv3818,Rv1018c,Rv2321c,Rv3628,Rv1315,Rv2322c,Rv1612,Rv1613,Rv1385,Rv2503c,Rv3308,Rv0295c,Rv2504c,Rv1656,Rv3265c,Rv3490,Rv3372,Rv2006,Rv3913,Rv1699,Rv1438,Rv2754c,Rv1449c,Rv2075c,Rv2949c,Rv2920c,Rv2445c,Rv2540c,Rv1885c,Rv2612c,Rv1011,Rv1383,Rv3001c,Rv3710,Rv2988c,Rv2121c,Rv2987c,Rv2995c,Rv3565,Rv1595,Rv3709c,Rv3393,Rv1380,Rv1843c,Rv3410c,Rv3411c,Rv2246,Rv0957,Rv2201,Rv1611,Rv1601,Rv3708c,Rv2245,Rv1605,Rv0098,Rv1001,Rv3800c,Rv0644c,Rv0470c,Rv1609,Rv2192c,Rv3624c,Rv1023,Rv3772,Rv3379c,Rv1294,Rv2870c,Rv3423c,Rv2981c,Rv1599,Rv3398c,Rv3248c,Rv2538c,Rv1652,Rv2537c,Rv2182c,Rv3273,Rv3792,Rv3793,Rv1381,Rv3795,Rv2139,Rv3794,Rv0357c,Rv0777,Rv2763c,Rv2753c,Rv2773c,Rv0189c,Rv1086,Rv2178c,Rv1099c,Rv0363c,Rv2940c,Rv2881c,Rv1662,Rv1663,Rv2726c,Rv2524c,Rv1293,Rv2947c,Rv1350,Rv1484,Rv1323,Rv1623c,Rv3801c,Rv1622c,Rv1621c,Rv1620c,Rv3340,Rv1529,Rv2334,Rv0733,Rv3313c,Rv1655,Rv3002c,Rv1820,Rv0409,Rv1654,Rv1302,Rv3280,Rv3281,Rv3815c
