Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
4,0.35960670777572,0.145512303000533,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_42245,PHATRDRAFT_36390,,,
4,0.359606707775806,0.0184894306049885,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_23913,PHATRDRAFT_51245,,,
4,0.359606707775682,0.0184894306049821,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_44384,,,
4,0.35960670777573,0.0184894306049846,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_42245,PHATRDRAFT_23365,,,
4,0.359606707775732,0.0184894306049847,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_20310,PHATRDRAFT_23913,,,
4,0.359606707775712,0.0184894306049837,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_48078,PHATRDRAFT_42245,,,
4,0.359606707775843,0.00296963883675661,PHATRDRAFT_45947,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.359606707775731,0.00296963883675339,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,,,
4,0.359606707775731,0.00296963883675339,PHATRDRAFT_54219,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.35960670777572,0.145512303000533,PHATRDRAFT_49112,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_42245,,,
4,0.359606707775617,0.0184894306049788,PHATRDRAFT_54219,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_23913,,,
5,0.359606707775861,0.0184894306049913,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_48078,PHATRDRAFT_25572,PHATRDRAFT_23365,,
5,0.359606707775728,0.0184894306049845,PHATRDRAFT_54219,PHATRDRAFT_49112,PHATRDRAFT_55035,PHATRDRAFT_29016,PHATRDRAFT_48078,,
6,0.359606707775729,0.0184894306049846,PHATRDRAFT_draft976,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_20445,PHATRDRAFT_36390,PHATRDRAFT_51245,
6,0.359606707775732,0.0184894306049847,PHATRDRAFT_draft976,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_20310,PHATRDRAFT_25572,PHATRDRAFT_44384,
6,0.35960670777573,0.0184894306049846,PHATRDRAFT_13643,PHATRDRAFT_45947,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_25572,PHATRDRAFT_44384,
6,0.359606707775758,0.018489430604986,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_859,PHATRDRAFT_20310,PHATRDRAFT_23913,
6,0.359606707776213,0.0184894306050094,PHATRDRAFT_draft976,PHATRDRAFT_20183,PHATRDRAFT_40430,PHATRDRAFT_48078,PHATRDRAFT_44384,PHATRDRAFT_46728,
6,0.359606707775682,0.0184894306049821,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_44384,
6,0.359606707775732,0.0184894306049847,PHATRDRAFT_draft976,PHATRDRAFT_20183,PHATRDRAFT_19708,PHATRDRAFT_48078,Phatr3_EG02101,PHATRDRAFT_36390,
7,0.359606707775735,0.145512303000614,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_20445,PHATRDRAFT_44384
7,0.359606707776086,0.0184894306050029,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_40430,PHATRDRAFT_11319,PHATRDRAFT_859,PHATRDRAFT_44384
7,0.35960670777586,0.0184894306049913,PHATRDRAFT_13643,PHATRDRAFT_45947,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_40430,PHATRDRAFT_11319,PHATRDRAFT_859
