Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
7,0.0933780963567758,0.348589211240384,CLJU_RS11880,CLJU_RS00610,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
7,0.0933780963567758,0.348589211240384,CLJU_RS11895,CLJU_RS00610,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
7,0.0933780963567763,0.348589211240534,CLJU_RS11880,CLJU_RS00965,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
7,0.0933780963567763,0.348589211240534,CLJU_RS11895,CLJU_RS00965,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
9,0.157138853756407,0.00538537582007365,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS00610,CLJU_RS01155,CLJU_RS06110,CLJU_RS02910,CLJU_RS01595,CLJU_RS05590,
10,0.155478855780689,0.0148022227690387,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS00610,CLJU_RS01155,CLJU_RS06110,CLJU_RS02030,CLJU_RS18940,CLJU_RS01595,CLJU_RS05590
