Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.791217475644503,0.136562553861231,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b3927,b3821,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.791217475644565,0.136562553863525,b4384,b3708,b3008,b3752,b0871,b2407,b1982,b2797,b3117,b1814,b4471,b4381,b0114,b2366,b2492,b0904,b1533,b3927,b3821,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.791217475644518,0.136562553860618,b4382,b4384,b3708,b3008,b3752,b0871,b2407,b1982,b2797,b3117,b1814,b4471,b0114,b1539,b2492,b0904,b1533,b3927,b3821,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.78592344590985,0.135601305846382,b2836,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b3927,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.649523821645291,0.64816415177798,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b3617,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0114,b1539,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.649523821645291,0.648164151779486,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0114,b1539,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.565569506195446,0.575017344806722,b4382,b1241,b0351,b4069,b4384,b3752,b2930,b4232,b3697,b3925,b0871,b2297,b2458,b2926,b3617,b2407,b2690,b3945,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.535594898509291,0.535199093878375,b0474,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b2779,b2925,b2097,b3616,b3589,b3946,b0825,b2913,b4381,b2868,b0114,b2492,b0904,b1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.42465949610547,0.423770542139565,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b2926,b3617,b2407,b2797,b3117,b1814,b4471,b2868,b0114,b2366,b2492,b0904,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.763311970159858,0.242843505078657,b4069,b4384,b3708,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b1701,b1805,b4381,b0114,b2366,b2492,b0904,b1533,b3927,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
