Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.0410214508783839,0.386129256157613,TM1611,TM0202,TM1419,
3,0.0410214508783427,0.386129256157745,TM1415,TM1611,TM0202,
3,0.0603345166817807,0.189490927350276,TM0273,TM1611,TM0202,
3,0.0410214508783839,0.386129256157613,TM1611,TM0202,TM_1418,
4,0.0603363276951966,0.189472384856848,TM0209,TM0289,TM1611,TM0202
