Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
5,0.243721200444818,0.0499520800497583,YPO3725,YPO1109,YPO3141,YPO0920,YPO0921,,,,,,,
7,0.247567849985682,0.04512874305153,YPO2066,YPO2157,YPO2161,YPO3992,YPO0347,YPO3725,YPO3142,,,,,
7,0.214290224739929,0.0868557570127751,YPO2157,YPO0461,YPO3827,YPO3080,YPO2824,YPO1109,YPO0920,,,,,
7,0.247567849985668,0.0451287430515256,YPO2161,YPO3992,YPO0347,YPO3725,YPO3142,YPO2533,YPO0921,,,,,
7,0.247567849985682,0.04512874305153,YPO2157,YPO2161,YPO3992,YPO0347,YPO3725,YPO3142,YPO1149,,,,,
7,0.192784086276215,0.113822433069402,YPO3949,YPO3992,YPO0347,YPO2824,YPO3141,YPO3520,YPO0921,,,,,
7,0.247567849985682,0.0451287430515188,YPO2157,YPO2161,YPO3992,YPO0347,YPO3725,YPO3142,YPO2067,,,,,
7,0.247567849985668,0.0451287430515256,YPO2157,YPO2161,YPO3992,YPO0347,YPO3725,YPO3142,YPO2533,,,,,
8,0.247567849985682,0.0451287430513668,YPO2161,YPO3992,YPO0347,YPO3725,YPO3142,YPO2533,YPO3376,YPO1389,,,,
8,0.247567849985682,0.0451287430514251,YPO2614,YPO3992,YPO0347,YPO0254,YPO3725,YPO3142,YPO2533,YPO0921,,,,
8,0.247567849985682,0.045128743051392,YPO2161,YPO3992,YPO0347,YPO3725,YPO3142,YPO2067,YPO3376,YPO0442,,,,
9,0.247567849985682,0.0451287430515016,YPO2066,YPO2614,YPO3992,YPO0347,YPO0254,YPO3725,YPO3142,YPO3376,YPO0914,,,
9,0.247567849985682,0.0451287430512792,YPO2614,YPO3992,YPO0347,YPO0254,YPO3725,YPO3142,YPO2533,YPO1133,YPO0442,,,
10,0.224221301557416,0.0735311484766038,YPO2161,YPO1541,YPO3992,YPO0347,YPO2288,YPO3142,YPO3358,YPO2067,YPO0921,YPO0439,,
11,0.239528682317897,0.0542776031928355,YPO3949,YPO2161,YPO3992,YPO0347,YPO2288,YPO3142,YPO0440,YPO2067,YPO3376,YPO0442,YPO1171,
11,0.209806184847675,0.0101123084327445,YPO3827,YPO0348,YPO3992,YPO0347,YPO3725,YPO3080,YPO3516,YPO1964,YPO3376,YPO3520,YPO1389,
12,0.145926933853576,0.0626503727306655,YPO0918,YPO2161,YPO0254,YPO3725,YPO0465,YPO1845,YPO1109,YPO3142,YPO3376,YPO3117,YPO0914,YPO1149
