Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.206506008870373,0.661877571680669,TM0428
1,0.206506008870196,0.661877571680129,TM1155
1,0.206505996877753,0.661877533242921,TM0066
1,0.206506008870196,0.661877571680129,TM1154
